Número da Compra;Número do Item;Descrição;Descrição Detalhada;Unidade;Qtd. Autorizada;Fornecedor;Val. Unitário;Qtd. Saldo;Marca;Tipo de Compra;Número do Pregão;Ano do Pregão;UASG;Objeto;Unidade de Fornecimento;UG;Quantidade Empenhada;Início da Vigência;Fim da Vigência;Capacidade de Empenho
160224-90019/2024;64;609841 - Sensor;Sensor Tipo: Sensor De Pressâo , Referência: Nsn 6620-00-814-4770. , Aplicação: Vbco Ap M109 A3/A5 , Características Adicionais: 24v Dc, Comprimento Nominal De 4,750 Polegadas, Es;160224 - PARQUE REGIONAL DE MANUTENCAO/5;5;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;1491.86;5.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;7459.299999999999
160224-90019/2024;65;609844 - Peça Mecânica/Elétrica - Veículo Automotivo;Peça Mecânica/Elétrica - Veículo Automotivo Tipo 7: Sensor De Tenperatura , Aplicação: Viatura Vbco Ap M109 A3/A5 , Referência 16: Nsn 6620-00-814-4770, P/N Ms24537-1;160224 - PARQUE REGIONAL DE MANUTENCAO/5;5;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;1219.39;5.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;6096.950000000001
160224-90019/2024;66;618953 - Instrumento de motor de veiculo;Instrumento De Motor De Veiculo Tipo: Relógio Marcador , Uso: Pressão Do Óleo Da Transmissão , Aplicação: Vbe Soc M578 , Referência Fabricante: Pn M12285/1-9,Nsn 5930-00-688-9881;160224 - PARQUE REGIONAL DE MANUTENCAO/5;4;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;1240.29;4.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;4961.16
160224-90019/2024;67;610411 - Peça Mecânica/Elétrica - Veículo Automotivo;Peça Mecânica/Elétrica - Veículo Automotivo Tipo 7: Interruptor De Pressão , Aplicação 1: Vbco Ap M109 A3/A5 , Referência 16: Nsn 5930-00-944-1660, P/N Ms90530-1;160224 - PARQUE REGIONAL DE MANUTENCAO/5;4;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;1610.89;4.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;6443.56
160224-90019/2024;68;609846 - Peça Mecânica/Elétrica - Veículo Automotivo;"Peça Mecânica/Elétrica - Veículo Automotivo Tipo 7: Conexão Em ""T"" , Uso: Motor Diesel , Aplicação: Viatura Vbco Ap M109 A3/A5 , Referência 16: Nsn 4730-00-585-8378, P/N 30907, Manual Tm 9-2350-";160224 - PARQUE REGIONAL DE MANUTENCAO/5;5;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;2742.74;5.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;13713.699999999999
160224-90019/2024;69;610433 - Peça mecânica/elétrica - veículo automotivo;Peça Mecânica/Elétrica - Veículo Automotivo Tipo 7: Interruptor De Pressão , Aplicação 1: Vbco Ap M109 A3/A5 , Referência 16: Nsn 5930-01-208-7713, P/N Ms90530-8;160224 - PARQUE REGIONAL DE MANUTENCAO/5;5;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;2237.83;5.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;11189.15
160224-90019/2024;70;618789 - Sensor Automotivo;Sensor Automotivo Tipo: Pressão Do Óleo , Tipo Uso: Motor , Aplicação: Viatura Blindada M578 , Referência: Nsn 6620-00-993-5546;160224 - PARQUE REGIONAL DE MANUTENCAO/5;5;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;1687.07;5.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;8435.35
160224-90019/2024;71;610430 - Cabo veículo automotivo;Cabo Veículo Automotivo Uso: Sistema Elétrico , Aplicação: Viatura Vbco Ap M109 A3/A5 , Referência: Nsn 5995-00-870-6235, P/N 10897993 , Comprimento: 18,876 POL, Características Adicionais: Com Terminal Em Ambos Os Lados;160224 - PARQUE REGIONAL DE MANUTENCAO/5;25;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;1552.69;25.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;38817.25
160224-90019/2024;72;610429 - Cabo Veículo Automotivo;Cabo Veículo Automotivo Uso: Sistema Elétrico , Aplicação: Viatura Vbco Ap M109 A3/A5 , Referência: Nsn 5995-00-870-6234, P/N 10897992 , Comprimento: 18,846 POL, Características Adicionais: Com Terminal Em Ambos Os Lados;160224 - PARQUE REGIONAL DE MANUTENCAO/5;25;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;1552.69;25.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;38817.25
160224-90019/2024;73;610428 - Peça mecânica/elétrica - veículo automotivo;Peça Mecânica/Elétrica - Veículo Automotivo Tipo: Haste , Uso 2: Trava Da Bateria , Aplicação 1: Vbco Ap M109 A3/A5 , Referência 16: Nsn 5306-00-944-3590, P/N 10921441;160224 - PARQUE REGIONAL DE MANUTENCAO/5;9;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;423.03;9.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;3807.2699999999995
160224-90019/2024;74;610427 - Peça Mecânica/Elétrica - Veículo Automotivo;Peça Mecânica/Elétrica - Veículo Automotivo Tipo: Haste , Uso 2: Trava Da Bateria , Aplicação 1: Vbco Ap M109 A3/A5 , Referência 16: 6160-00-932-5010, P/N 10921439;160224 - PARQUE REGIONAL DE MANUTENCAO/5;9;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;636.19;9.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;5725.710000000001
160224-90019/2024;75;610426 - Suporte de bateria;Suporte De Bateria Material: Metal , Aplicação: Vbco Ap M109 A3 E A5;160224 - PARQUE REGIONAL DE MANUTENCAO/5;9;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;1147.94;9.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;10331.460000000001
160224-90019/2024;76;610501 - Parafuso;Parafuso Material: Aço , Tipo: Cabeça C1 Hexagonal , Comprimento: 0,563 A 0,75 In POL, Aplicação: Vbco Ap M109 A3/A5 , Referência: Nsn 5305-00-543-4372 , Caracteristica 1: Dureza 33 A 39 Rockwell;160224 - PARQUE REGIONAL DE MANUTENCAO/5;40;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;28.41;0.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;40.0;;22/12/2025;0.0
160224-90019/2024;77;610501 - Parafuso;Parafuso Material: Aço , Tipo: Cabeça C1 Hexagonal , Comprimento: 0,563 A 0,75 In POL, Aplicação: Vbco Ap M109 A3/A5 , Referência: Nsn 5305-00-543-4372 , Caracteristica 1: Dureza 33 A 39 Rockwell;160224 - PARQUE REGIONAL DE MANUTENCAO/5;40;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;12.89;0.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;40.0;;22/12/2025;0.0
160224-90019/2024;78;611635 - Peça Mecânica/Elétrica - Veículo Automotivo;Peça Mecânica/Elétrica - Veículo Automotivo Tipo 8: Interruptor De Neutro , Aplicação 1: Vbco Ap M109 A3/A5 , Referência 17: Nsn 5930-01-286-7767, Pn 12353260;160224 - PARQUE REGIONAL DE MANUTENCAO/5;5;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;24992.54;5.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;124962.70000000001
160224-90019/2024;79;474242 - Peça mecânica;Peça Mecânica/Elétrica - Veículo Automotivo Tipo 4: Cabo Do Velocímetro , Uso: Painel , Aplicação: Viatura Vbcoap M109 A5 , Referência 9: Nsn 6680-00-882-0965, Pn Ms51071-7;160224 - PARQUE REGIONAL DE MANUTENCAO/5;6;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;3149.9;6.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;18899.4
160224-90019/2024;80;610171 - Cabo Veículo Automotivo;Cabo Veículo Automotivo Uso: Contagiro , Aplicação: Viatura Vbcoap M109 A5 , Referência: Nsn 6680-00-732-0561, Pn Ms51071-5 , Características Adicionais: Classe De Rosca: 2b Em Ambas As Extremidades;160224 - PARQUE REGIONAL DE MANUTENCAO/5;6;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;2802.95;6.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;16817.699999999997
160224-90019/2024;81;614053 - Cabo Veículo Automotivo;Cabo Veículo Automotivo Uso: Sistema Elétrico , Aplicação: Viatura Vbco Ap M109 A3/A5 , Referência: Nsn 5995-01-294-5602, Pn 12268417 , Características Adicionais: Conectores: 4, Bandas: 5, Diodos:2;160224 - PARQUE REGIONAL DE MANUTENCAO/5;3;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;25395.49;3.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;76186.47
160224-90019/2024;82;614075 - Cabo Veículo Automotivo;Cabo Veículo Automotivo Uso: Farol , Aplicação: Viatura Vbcoap M109 A5 , Referência: Nsn 6150-00-045-9901, Pn 11594253 , Características Adicionais: 7 Fios Por Condutor:  19 Todos Os Condutores;160224 - PARQUE REGIONAL DE MANUTENCAO/5;4;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;6204.92;4.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;24819.68
160224-90019/2024;83;614074 - Cabo Veículo Automotivo;Cabo Veículo Automotivo Uso: Farol , Aplicação: Viatura Vbcoap M109 A5 , Referência: Nsn 6150-00-269-4851 , Pn 10922308 , Características Adicionais: Quantidade De Condutores: 7;160224 - PARQUE REGIONAL DE MANUTENCAO/5;4;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;3044.67;4.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;12178.68
160224-90019/2024;84;614073 - Cabo Veículo Automotivo;Cabo Veículo Automotivo Uso: Sistema Elétrico , Aplicação: Viatura Vbcoap M109 A5 , Referência: Nsn 6150-01-287-2175 , Pn 12268308 , Características Adicionais: 4 Conj. De Receptáculos, 13 Conectores, 14 Cabos;160224 - PARQUE REGIONAL DE MANUTENCAO/5;3;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;25750.09;3.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;77250.27
160224-90019/2024;85;614072 - Cabo Veículo Automotivo;Cabo Veículo Automotivo Uso: Motor De Partida , Aplicação: Viatura Vbcoap M109 A5 , Referência: Nsn 6150-01-287-9079, Pn 12353072;160224 - PARQUE REGIONAL DE MANUTENCAO/5;4;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;4744.81;4.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;18979.24
160224-90019/2024;86;614071 - Cabo Veículo Automotivo;Cabo Veículo Automotivo Uso: Bateria , Aplicação: Viatura Vbcoap M109 A5 , Referência: Nsn 5995-00-930-5152, Pn Ms35915-10 , Comprimento: 25,625 PO;160224 - PARQUE REGIONAL DE MANUTENCAO/5;4;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;3212.78;4.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;12851.12
160224-90019/2024;87;614070 - Cabo Veículo Automotivo;Cabo Veículo Automotivo Uso: Relé Aspirador De Poeira , Aplicação: Viatura Vbcoap M109 A5 , Referência: Nsn 6150-01-288-0505, Pn 12353259 , Comprimento: 72.000 POL, Características Adicionais: Quantidade De Condutores: 4;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;3873.61;2.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;7747.22
160224-90019/2024;88;614068 - Cabo Veículo Automotivo;Cabo Veículo Automotivo Uso: Relé Bomba De Combustível , Aplicação: Viatura Vbcoap M109 A5 , Referência: Nsn 6150-01-286-7852, Pn 12353646;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;4417.95;2.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;8835.9
160224-90019/2024;89;614067 - Cabo Veículo Automotivo;Cabo Veículo Automotivo Uso: Painel De Instrumentos , Aplicação: Viatura Vbcoap M109 A5 , Referência: Nsn 5995-01-093-4312, Pn 12268104;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;2997.27;2.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;5994.54
160224-90019/2024;90;614066 - Cabo Veículo Automotivo;Cabo Veículo Automotivo Uso: Sistema Elétrico , Aplicação: Viatura Vbcoap M109 A5 , Referência: Nsn 5995-01-093-4313, Pn 12260287;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;6714.85;2.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;13429.7
160224-90019/2024;91;614065 - Cabo Veículo Automotivo;Cabo Veículo Automotivo Uso: Chicote Auxiliar , Aplicação: Viatura Vbcoap M109 A5 , Referência: Nsn 6150-00-986-9884, Pn 10925829;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;5006.85;2.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;10013.7
160224-90019/2024;92;614064 - Cabo Veículo Automotivo;Cabo Veículo Automotivo Uso: Sistema Elétrico , Aplicação: Viatura Vbcoap M109 A5 , Referência: Nsn 6150-00-930-5164, Pn 11594268;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;13013.14;2.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;26026.28
160224-90019/2024;93;614063 - Cabo Veículo Automotivo;Cabo Veículo Automotivo Uso: Sistema Elétrico , Aplicação: Viatura Vbcoap M109 A5 , Referência: Nsn 5995-00-446-3639, Pn 10921380 , Características Adicionais: 13 Ramificações Com Vários Conectores;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;20034.98;2.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;40069.96
160224-90019/2024;94;614062 - Cabo Veículo Automotivo;Cabo Veículo Automotivo Uso: Sistema Elétrico , Aplicação: Viatura Vbcoap M109 A5 , Referência: Nsn 5995-01-093-4307, Pn 11593784;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;8679.33;2.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;17358.66
160224-90019/2024;95;614061 - Cabo Veículo Automotivo;Uso: Sistema Elétrico, Aplicação: Viatura Vbcoap M109 A5, Referência: Nsn 2590-01-121-7773, Pn 12260266,;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;7963.13;2.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;15926.26
160224-90019/2024;96;614060 - Cabo veículo automotivo;Cabo Veículo Automotivo Uso: Chicote Principal , Aplicação: Viatura Vbcoap M109 A5 , Referência: Nsn 6150-01-288-0504, Pn 12268304 , Comprimento: 280,00 POL, Características Adicionais: 8 Conectores, 1 Terminal, 2 Conj. De Receptáculos;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;5891.3;2.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;11782.6
160224-90019/2024;97;614077 - Peça Mecânica/Elétrica - Veículo Automotivo;Peça Mecânica/Elétrica - Veículo Automotivo Tipo 3: Tomada Auxiliar Externa , Uso 1: Sistema Elétrico , Aplicação: Viatura Vbcoap M109 A5 , Referência 18: Nsn 5935-01-044-8382, Pn 11682345;160224 - PARQUE REGIONAL DE MANUTENCAO/5;9;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;3036.24;9.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;27326.159999999996
160224-90019/2024;98;614076 - Peça Mecânica/Elétrica - Veículo Automotivo;Peça Mecânica/Elétrica - Veículo Automotivo Tipo 3: Tomada Auxiliar Motorista , Uso 1: Sistema Elétrico , Aplicação: Viatura Vbcoap M109 A5 , Referência 18: Nsn 5935-01-097-9974, Pn 11674728;160224 - PARQUE REGIONAL DE MANUTENCAO/5;12;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;3916.97;12.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;47003.64
160224-90019/2024;99;614059 - Cabo Veículo Automotivo;Cabo Veículo Automotivo Uso: Sistema Elétrico , Aplicação: Viatura Vbcoap M109 A5 , Referência: Nsn 6150-01-288-0495, Pn 12353401 , Características Adicionais: Comprimento Máximo: 73,00 Pol;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;7341.45;2.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;14682.9
160224-90019/2024;100;614058 - Cabo Veículo Automotivo;Cabo Veículo Automotivo Uso: Sistema Elétrico , Aplicação: Viatura Vbcoap M109 A5 , Referência: Nsn 6150-01-286-7768, Pn 11682358-1 , Características Adicionais: Diâmetro Externo Da Seção Transversal: 0,160 Pol;160224 - PARQUE REGIONAL DE MANUTENCAO/5;5;07.758.095/0001-56 - GTF COMERCIO DE PECAS E SERVICOS LTDA;1291.13;5.0;SUPPLY PARTS;Gerenciadora;90019;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de peças, insumos e componentes necessários à manutenção em 3º escalão e/ou revitalização das Viaturas Blindadas de Combate Obuseiro Autopropulsado (VBC OAP M109 A5 e A3);Unidade;160224;0.0;;22/12/2025;6455.650000000001
